contigName	contigLen	totalAvgDepth	err65.sort.bam	err65.sort.bam-var
NC_048189.1	5760	0	0	0
4746_NC_049805.1	13080	0	0	0
4747_NC_049805.1	13080	0	0	0
4748_NC_049805.1	13080	0	0	0
4749_NC_049805.1	13080	0	0	0
4750_NC_049805.1	13080	0	0	0
4751_NC_049805.1	9182	0	0	0
NC_048190.1	3780	0	0	0
4752_NC_049805.1	13080	0	0	0
4753_NC_049805.1	13080	0	0	0
4754_NC_049805.1	13080	0	0	0
4755_NC_049805.1	13080	0	0	0
4756_NC_049805.1	13080	0	0	0
4757_NC_049805.1	13080	0	0	0
4758_NC_049805.1	2348	0	0	0
NC_048191.1	10620	0	0	0
4759_NC_049805.1	13080	0	0	0
4760_NC_049805.1	13080	0	0	0
4761_NC_049805.1	13080	0	0	0
4762_NC_049805.1	13080	0	0	0
4763_NC_049805.1	13080	0	0	0
4764_NC_049805.1	4341	0	0	0
NC_048192.1	8640	0	0	0
4765_NC_049805.1	13080	0	0	0
4766_NC_049805.1	13080	0	0	0
4767_NC_049805.1	8229	0	0	0
NC_048193.1	4740	0	0	0
4768_NC_049805.1	13080	0	0	0
4769_NC_049805.1	13080	0	0	0
4770_NC_049805.1	13080	0	0	0
4771_NC_049805.1	13080	0	0	0
4772_NC_049805.1	4540	0	0	0
NC_048194.1	8460	0	0	0
4773_NC_049805.1	13080	0	0	0
4774_NC_049805.1	13080	0	0	0
4775_NC_049805.1	13080	0	0	0
4776_NC_049805.1	13080	0	0	0
4777_NC_049805.1	10503	0	0	0
NC_048195.1	2460	0	0	0
4778_NC_049805.1	13080	0	0	0
4779_NC_049805.1	13080	0	0	0
4780_NC_049805.1	13080	0	0	0
4781_NC_049805.1	13080	0	0	0
4782_NC_049805.1	13080	0	0	0
4783_NC_049805.1	4612	0	0	0
NC_048196.1	8400	0	0	0
4784_NC_049805.1	13080	0	0	0
4785_NC_049805.1	13080	0	0	0
4786_NC_049805.1	13080	0	0	0
4787_NC_049805.1	13080	0	0	0
4788_NC_049805.1	13080	0	0	0
4789_NC_049805.1	13080	0	0	0
4790_NC_049805.1	13080	0	0	0
4791_NC_049805.1	13080	0	0	0
4792_NC_049805.1	13080	0	0	0
4793_NC_049805.1	13080	0	0	0
4794_NC_049805.1	11994	0	0	0
NC_048197.1	1020	0	0	0
4795_NC_049805.1	13080	0	0	0
4796_NC_049805.1	13080	0	0	0
4797_NC_049805.1	13080	0	0	0
4798_NC_049805.1	6575	0	0	0
NC_048198.1	6420	0	0	0
4799_NC_049805.1	13080	0	0	0
4800_NC_049805.1	13080	0	0	0
4801_NC_049805.1	13080	0	0	0
4802_NC_049805.1	1456	0	0	0
NC_048200.1	11520	0	0	0
4803_NC_049805.1	13080	0	0	0
4804_NC_049805.1	13080	0	0	0
4805_NC_049805.1	2786	0	0	0
NC_048201.1	10200	0	0	0
4806_NC_049805.1	13080	0	0	0
4807_NC_049805.1	13080	0	0	0
4808_NC_049805.1	3882	0	0	0
NC_048202.1	9120	0	0	0
4809_NC_049805.1	13080	0	0	0
4810_NC_049805.1	13080	0	0	0
4811_NC_049805.1	13080	0	0	0
4812_NC_049805.1	2505	0	0	0
NC_048207.1	10500	0	0	0
4813_NC_049805.1	13080	0	0	0
4814_NC_049805.1	13080	0	0	0
4815_NC_049805.1	13080	0	0	0
4816_NC_049805.1	13080	0	0	0
4817_NC_049805.1	12867	0	0	0
NC_048208.1	120	0	0	0
4818_NC_049805.1	13080	0	0	0
4819_NC_049805.1	13080	0	0	0
4820_NC_049805.1	13080	0	0	0
4821_NC_049805.1	7193	0	0	0
NC_044940.1	5820	0	0	0
4822_NC_049805.1	13080	0	0	0
4823_NC_049805.1	13080	0	0	0
4824_NC_049805.1	13080	0	0	0
4825_NC_049805.1	3599	0	0	0
NC_043027.1	9420	0	0	0
4826_NC_049805.1	13080	0	0	0
4827_NC_049805.1	13080	0	0	0
4828_NC_049805.1	13080	0	0	0
4829_NC_049805.1	13080	0	0	0
4830_NC_049805.1	13080	0	0	0
4831_NC_049805.1	13080	0	0	0
4832_NC_049805.1	13080	0	0	0
4833_NC_049805.1	13080	0	0	0
4834_NC_049805.1	13080	0	0	0
4835_NC_049805.1	13080	0	0	0
4836_NC_049805.1	13080	0	0	0
4837_NC_049805.1	13080	0	0	0
4838_NC_049805.1	13080	0	0	0
4839_NC_049805.1	13080	0	0	0
4840_NC_049805.1	13080	0	0	0
4841_NC_049805.1	13080	0	0	0
4842_NC_049805.1	13080	0	0	0
4843_NC_049805.1	13080	0	0	0
4844_NC_049805.1	7337	0	0	0
NC_043042.1	5640	0	0	0
4845_NC_049805.1	13080	0	0	0
4846_NC_049805.1	13080	0	0	0
4847_NC_049805.1	13080	0	0	0
4848_NC_049805.1	13080	0	0	0
4849_NC_049805.1	8077	0	0	0
NC_043043.1	4245	0	0	0
NC_043044.1	600	0	0	0
4850_NC_049805.1	231	0	0	0
NC_043048.1	9388	0	0	0
NC_043052.1	2685	0	0	0
NC_043053.1	540	0	0	0
4851_NC_049805.1	799	0	0	0
NC_043054.1	12180	0	0	0
4852_NC_049805.1	13080	0	0	0
4853_NC_049805.1	13080	0	0	0
4854_NC_049805.1	13080	0	0	0
4855_NC_049805.1	13080	0	0	0
4856_NC_049805.1	13080	0	0	0
4857_NC_049805.1	13080	0	0	0
4858_NC_049805.1	13080	0	0	0
4859_NC_049805.1	13080	0	0	0
4860_NC_049805.1	13080	0	0	0
4861_NC_049805.1	7552	0	0	0
NC_043055.1	3029	0	0	0
NC_043056.1	2340	0	0	0
4862_NC_049805.1	719	0	0	0
NC_043057.1	603	0	0	0
NC_043058.1	11580	0	0	0
4863_NC_049805.1	10034	0	0	0
NC_043059.1	2940	0	0	0
4864_NC_049805.1	683	0	0	0
NC_043060.1	174	0	0	0
NC_043061.1	913	0	0	0
NC_043062.1	1308	0	0	0
NC_043063.1	780	0	0	0
NC_043410.1	8820	0	0	0
4865_NC_049805.1	758	0	0	0
NC_043469.1	12240	0	0	0
4866_NC_049805.1	13080	0	0	0
4867_NC_049805.1	13080	0	0	0
4868_NC_049805.1	13080	0	0	0
4869_NC_049805.1	63	0	0	0
NC_042564.1	12900	0	0	0
4870_NC_049805.1	1604	0	0	0
NC_042307.1	11400	0	0	0
4871_NC_049805.1	13080	0	0	0
4872_NC_049805.1	13080	0	0	0
4873_NC_049805.1	13080	0	0	0
4874_NC_049805.1	13080	0	0	0
4875_NC_049805.1	13080	0	0	0
4876_NC_049805.1	13080	0	0	0
4877_NC_049805.1	13080	0	0	0
4878_NC_049805.1	1413	0	0	0
NC_042308.1	11580	0	0	0
4879_NC_049805.1	13080	0	0	0
4880_NC_049805.1	13080	0	0	0
4881_NC_049805.1	13080	0	0	0
4882_NC_049805.1	488	0	0	0
NC_042309.1	12480	0	0	0
4883_NC_049805.1	13080	0	0	0
4884_NC_049805.1	13080	0	0	0
4885_NC_049805.1	13080	0	0	0
4886_NC_049805.1	493	0	0	0
NC_042310.1	12480	0	0	0
4887_NC_049805.1	13080	0	0	0
4888_NC_049805.1	13080	0	0	0
4889_NC_049805.1	12237	0	0	0
NC_042311.1	780	0	0	0
4890_NC_049805.1	13080	0	0	0
4891_NC_049805.1	13080	0	0	0
4892_NC_049805.1	13080	0	0	0
4893_NC_049805.1	10844	0	0	0
NC_042312.1	2160	0	0	0
4894_NC_049805.1	13080	0	0	0
4895_NC_049805.1	13080	0	0	0
4896_NC_049805.1	13080	0	0	0
4897_NC_049805.1	10178	0	0	0
NC_042313.1	2820	0	0	0
4898_NC_049805.1	13080	0	0	0
4899_NC_049805.1	13080	0	0	0
4900_NC_049805.1	13080	0	0	0
4901_NC_049805.1	13080	0	0	0
4902_NC_049805.1	13080	0	0	0
4903_NC_049805.1	6694	0	0	0
NC_042314.1	6300	0	0	0
4904_NC_049805.1	13080	0	0	0
4905_NC_049805.1	13080	0	0	0
4906_NC_049805.1	13080	0	0	0
4907_NC_049805.1	5799	0	0	0
NC_042315.1	7200	0	0	0
4908_NC_049805.1	13080	0	0	0
4909_NC_049805.1	13080	0	0	0
4910_NC_049805.1	13080	0	0	0
4911_NC_049805.1	10279	0	0	0
NC_042316.1	2700	0	0	0
4912_NC_049805.1	13080	0	0	0
4913_NC_049805.1	13080	0	0	0
4914_NC_049805.1	13080	0	0	0
4915_NC_049805.1	13080	0	0	0
4916_NC_049805.1	13080	0	0	0
4917_NC_049805.1	13080	0	0	0
4918_NC_049805.1	13080	0	0	0
4919_NC_049805.1	13080	0	0	0
4920_NC_049805.1	4348	0	0	0
NC_042317.1	8640	0	0	0
4921_NC_049805.1	13080	0	0	0
4922_NC_049805.1	13080	0	0	0
4923_NC_049805.1	13080	0	0	0
4924_NC_049805.1	11019	0	0	0
NC_042318.1	1980	0	0	0
4925_NC_049805.1	13080	0	0	0
4926_NC_049805.1	13080	0	0	0
4927_NC_049805.1	13080	0	0	0
4928_NC_049805.1	10669	0	0	0
NC_042319.1	2340	0	0	0
4929_NC_049805.1	13080	0	0	0
4930_NC_049805.1	13080	0	0	0
4931_NC_049805.1	13080	0	0	0
4932_NC_049805.1	13080	0	0	0
4933_NC_049805.1	940	0	0	0
NC_042320.1	12060	0	0	0
4934_NC_049805.1	13080	0	0	0
4935_NC_049805.1	13080	0	0	0
4936_NC_049805.1	13080	0	0	0
4937_NC_049805.1	869	0	0	0
NC_042321.1	12120	0	0	0
4938_NC_049805.1	13080	0	0	0
4939_NC_049805.1	13080	0	0	0
4940_NC_049805.1	12206	0	0	0
NC_042322.1	780	0	0	0
4941_NC_049805.1	13080	0	0	0
4942_NC_049805.1	13080	0	0	0
4943_NC_049805.1	13080	0	0	0
4944_NC_049805.1	13080	0	0	0
4945_NC_049805.1	13080	0	0	0
4946_NC_049805.1	13080	0	0	0
4947_NC_049805.1	13080	0	0	0
4948_NC_049805.1	13080	0	0	0
4949_NC_049805.1	3666	0	0	0
NC_042323.1	9300	0	0	0
4950_NC_049805.1	13080	0	0	0
4951_NC_049805.1	13080	0	0	0
4952_NC_049805.1	13080	0	0	0
4953_NC_049805.1	8738	0	0	0
NC_042324.1	4260	0	0	0
4954_NC_049805.1	13080	0	0	0
4955_NC_049805.1	13080	0	0	0
4956_NC_049805.1	13080	0	0	0
4957_NC_049805.1	7926	0	0	0
NC_042325.1	5040	0	0	0
4958_NC_049805.1	13080	0	0	0
4959_NC_049805.1	13080	0	0	0
4960_NC_049805.1	13080	0	0	0
4961_NC_049805.1	13080	0	0	0
4962_NC_049805.1	3787	0	0	0
NC_042326.1	9180	0	0	0
4963_NC_049805.1	13080	0	0	0
4964_NC_049805.1	13080	0	0	0
4965_NC_049805.1	13080	0	0	0
4966_NC_049805.1	2961	0	0	0
NC_042327.1	10020	0	0	0
4967_NC_049805.1	13080	0	0	0
4968_NC_049805.1	13080	0	0	0
4969_NC_049805.1	13080	0	0	0
4970_NC_049805.1	3911	0	0	0
NC_042328.1	9060	0	0	0
4971_NC_049805.1	13080	0	0	0
4972_NC_049805.1	13080	0	0	0
4973_NC_049805.1	13080	0	0	0
4974_NC_049805.1	2064	0	0	0
NC_042330.1	10920	0	0	0
4975_NC_049805.1	13080	0	0	0
4976_NC_049805.1	13080	0	0	0
4977_NC_049805.1	13080	0	0	0
4978_NC_049805.1	1542	0	0	0
NC_042331.1	11460	0	0	0
4979_NC_049805.1	13080	0	0	0
4980_NC_049805.1	13080	0	0	0
4981_NC_049805.1	13080	0	0	0
4982_NC_049805.1	383	0	0	0
NC_042332.1	12600	0	0	0
4983_NC_049805.1	13080	0	0	0
4984_NC_049805.1	13080	0	0	0
4985_NC_049805.1	13080	0	0	0
4986_NC_049805.1	7909	0	0	0
NC_042333.1	5100	0	0	0
4987_NC_049805.1	13080	0	0	0
4988_NC_049805.1	13080	0	0	0
4989_NC_049805.1	13080	0	0	0
4990_NC_049805.1	6625	0	0	0
NC_042334.1	6360	0	0	0
4991_NC_049805.1	13080	0	0	0
4992_NC_049805.1	13080	0	0	0
4993_NC_049805.1	13080	0	0	0
4994_NC_049805.1	3363	0	0	0
NC_042335.1	9600	0	0	0
4995_NC_049805.1	13080	0	0	0
4996_NC_049805.1	13080	0	0	0
4997_NC_049805.1	13080	0	0	0
4998_NC_049805.1	388	0	0	0
NC_042336.1	12600	0	0	0
4999_NC_049805.1	13080	0	0	0
5000_NC_049805.1	13080	0	0	0
5001_NC_049805.1	13080	0	0	0
5002_NC_049805.1	3523	0	0	0
NC_042337.1	9480	0	0	0
5003_NC_049805.1	13080	0	0	0
5004_NC_049805.1	13080	0	0	0
5005_NC_049805.1	13080	0	0	0
5006_NC_049805.1	3774	0	0	0
NC_042338.1	9240	0	0	0
5007_NC_049805.1	13080	0	0	0
5008_NC_049805.1	13080	0	0	0
5009_NC_049805.1	13080	0	0	0
5010_NC_049805.1	13080	0	0	0
5011_NC_049805.1	7	0	0	0
NC_042339.1	12960	0	0	0
5012_NC_049805.1	13080	0	0	0
5013_NC_049805.1	13080	0	0	0
5014_NC_049805.1	12380	0	0	0
NC_042340.1	600	0	0	0
5015_NC_049805.1	13080	0	0	0
5016_NC_049805.1	13080	0	0	0
5017_NC_049805.1	13080	0	0	0
5018_NC_049805.1	10805	0	0	0
NC_042341.1	2160	0	0	0
5019_NC_049805.1	13080	0	0	0
5020_NC_049805.1	13080	0	0	0
5021_NC_049805.1	13080	0	0	0
5022_NC_049805.1	9835	0	0	0
NC_042342.1	3180	0	0	0
5023_NC_049805.1	13080	0	0	0
5024_NC_049805.1	13080	0	0	0
5025_NC_049805.1	13080	0	0	0
5026_NC_049805.1	13080	0	0	0
5027_NC_049805.1	9770	0	0	0
NC_042343.1	3240	0	0	0
5028_NC_049805.1	13080	0	0	0
5029_NC_049805.1	13080	0	0	0
5030_NC_049805.1	13080	0	0	0
5031_NC_049805.1	1415	0	0	0
NC_042344.1	11580	0	0	0
5032_NC_049805.1	13080	0	0	0
5033_NC_049805.1	13080	0	0	0
5034_NC_049805.1	13080	0	0	0
5035_NC_049805.1	5327	0	0	0
NC_042345.1	7680	0	0	0
5036_NC_049805.1	13080	0	0	0
5037_NC_049805.1	13080	0	0	0
5038_NC_049805.1	13080	0	0	0
5039_NC_049805.1	8681	0	0	0
NC_042346.1	4320	0	0	0
5040_NC_049805.1	13080	0	0	0
5041_NC_049805.1	13080	0	0	0
5042_NC_049805.1	10045	0	0	0
NC_042354.1	2940	0	0	0
5043_NC_049805.1	13080	0	0	0
5044_NC_049805.1	13080	0	0	0
5045_NC_049805.1	13080	0	0	0
5046_NC_049805.1	2350	0	0	0
NC_042355.1	10620	0	0	0
5047_NC_049805.1	13080	0	0	0
5048_NC_049805.1	13080	0	0	0
5049_NC_049805.1	6413	0	0	0
NC_042139.2	6600	0	0	0
5050_NC_049805.1	13080	0	0	0
5051_NC_049805.1	13080	0	0	0
5052_NC_049805.1	7593	0	0	0
NC_041877.1	5400	0	0	0
5053_NC_049805.1	13080	0	0	0
5054_NC_049805.1	13080	0	0	0
5055_NC_049805.1	13080	0	0	0
5056_NC_049805.1	13080	0	0	0
5057_NC_049805.1	13080	0	0	0
5058_NC_049805.1	13080	0	0	0
5059_NC_049805.1	9311	0	0	0
NC_042138.1	3660	0	0	0
5060_NC_049805.1	13080	0	0	0
5061_NC_049805.1	13080	0	0	0
5062_NC_049805.1	13080	0	0	0
5063_NC_049805.1	13080	0	0	0
5064_NC_049805.1	13080	0	0	0
5065_NC_049805.1	13080	0	0	0
5066_NC_049805.1	13080	0	0	0
5067_NC_049805.1	13080	0	0	0
5068_NC_049805.1	13080	0	0	0
5069_NC_049805.1	13080	0	0	0
5070_NC_049805.1	13080	0	0	0
5071_NC_049805.1	13080	0	0	0
5072_NC_049805.1	13080	0	0	0
5073_NC_049805.1	1506	0	0	0
NC_031005.2	11460	0	0	0
5074_NC_049805.1	13080	0	0	0
5075_NC_049805.1	4798	0	0	0
NC_027980.1	8220	0	0	0
5076_NC_049805.1	13080	0	0	0
5077_NC_049805.1	13080	0	0	0
5078_NC_049805.1	9424	0	0	0
NC_027623.2	3540	0	0	0
5079_NC_049805.1	13080	0	0	0
5080_NC_049805.1	12704	0	0	0
NC_023745.1	300	0	0	0
5081_NC_049805.1	13080	0	0	0
5082_NC_049805.1	13080	0	0	0
5083_NC_049805.1	13080	0	0	0
5084_NC_049805.1	12273	0	0	0
NC_023601.2	720	0	0	0
5085_NC_049805.1	13080	0	0	0
5086_NC_049805.1	13080	0	0	0
5087_NC_049805.1	13080	0	0	0
5088_NC_049805.1	13080	0	0	0
5089_NC_049805.1	13080	0	0	0
5090_NC_049805.1	13080	0	0	0
5091_NC_049805.1	13080	0	0	0
5092_NC_049805.1	6007	0	0	0
NC_019559.2	6960	0	0	0
5093_NC_049805.1	13080	0	0	0
5094_NC_049805.1	13080	0	0	0
5095_NC_049805.1	13080	0	0	0
5096_NC_049805.1	13080	0	0	0
5097_NC_049805.1	13080	0	0	0
5098_NC_049805.1	13080	0	0	0
5099_NC_049805.1	13080	0	0	0
5100_NC_049805.1	13080	0	0	0
5101_NC_049805.1	13080	0	0	0
5102_NC_049805.1	13080	0	0	0
5103_NC_049805.1	13080	0	0	0
5104_NC_049805.1	13080	0	0	0
5105_NC_049805.1	13080	0	0	0
5106_NC_049805.1	13080	0	0	0
5107_NC_049805.1	12869	0	0	0
NC_019524.2	120	0	0	0
5108_NC_049805.1	13080	0	0	0
5109_NC_049805.1	13080	0	0	0
5110_NC_049805.1	13080	0	0	0
5111_NC_049805.1	13080	0	0	0
5112_NC_049805.1	8056	0	0	0
NC_017695.1	4920	0	0	0
5113_NC_049805.1	13080	0	0	0
5114_NC_049805.1	13080	0	0	0
5115_NC_049805.1	1502	0	0	0
NC_017696.1	11460	0	0	0
5116_NC_049805.1	13080	0.0194122	0.0194122	0.0190381
5117_NC_049805.1	7844	0	0	0
NC_017698.1	5160	0	0	0
5118_NC_049805.1	13080	0	0	0
5119_NC_049805.1	13080	0	0	0
5120_NC_049805.1	452	0	0	0
NC_017702.1	12540	0	0	0
5121_NC_049805.1	13080	0	0	0
5122_NC_049805.1	6403	0	0	0
NC_011105.1	6600	0	0	0
5123_NC_049805.1	13080	0	0	0
5124_NC_049805.1	13080	0	0	0
5125_NC_049805.1	10194	0	0	0
NC_006623.1	2820	0	0	0
5126_NC_049805.1	13080	0	0	0
5127_NC_049805.1	13080	0	0	0
5128_NC_049805.1	13080	0	0	0
5129_NC_049805.1	13080	0	0	0
5130_NC_049805.1	13080	0	0	0
5131_NC_049805.1	13080	0	0	0
5132_NC_049805.1	13080	0	0	0
5133_NC_049805.1	13080	0	0	0
5134_NC_049805.1	13080	0	0	0
5135_NC_049805.1	13080	0	0	0
5136_NC_049805.1	13080	0	0	0
5137_NC_049805.1	1987	0	0	0
NC_003345.2	10980	0	0	0
5138_NC_049805.1	13080	0	0	0
5139_NC_049805.1	13080	0	0	0
5140_NC_049805.1	13080	0	0	0
5141_NC_049805.1	13080	0	0	0
5142_NC_049805.1	13080	0	0	0
5143_NC_049805.1	1292	0	0	0
0_NC_030928.1	13080	0	0	0
1_NC_030928.1	13080	0	0	0
2_NC_030928.1	13080	0	0	0
3_NC_030928.1	4611	0	0	0
NC_030937.1	8400	0	0	0
4_NC_030928.1	13080	0	0	0
5_NC_030928.1	13080	0	0	0
6_NC_030928.1	9702	0	0	0
NC_041844.1	3300	0	0	0
7_NC_030928.1	13080	0	0	0
8_NC_030928.1	13080	0	0	0
9_NC_030928.1	13080	0	0	0
10_NC_030928.1	13080	0	0	0
11_NC_030928.1	13080	0	0	0
12_NC_030928.1	13080	0	0	0
13_NC_030928.1	13080	0	0	0
14_NC_030928.1	13080	0	0	0
15_NC_030928.1	1330	0	0	0
NC_041845.1	11640	0	0	0
16_NC_030928.1	13080	0	0	0
17_NC_030928.1	13080	0	0	0
18_NC_030928.1	8650	0	0	0
NC_041846.1	4320	0	0	0
19_NC_030928.1	13080	0	0	0
20_NC_030928.1	13080	0	0	0
21_NC_030928.1	13080	0	0	0
22_NC_030928.1	13080	0	0	0
23_NC_030928.1	13080	0	0	0
24_NC_030928.1	5277	0	0	0
NC_041847.1	7740	0	0	0
25_NC_030928.1	13080	0	0	0
26_NC_030928.1	13080	0	0	0
27_NC_030928.1	13080	0	0	0
28_NC_030928.1	10721	0	0	0
NC_041849.1	2280	0	0	0
29_NC_030928.1	13080	0	0	0
30_NC_030928.1	13080	0	0	0
31_NC_030928.1	13080	0	0	0
32_NC_030928.1	9640	0	0	0
NC_041851.1	3360	0	0	0
33_NC_030928.1	13080	0	0	0
34_NC_030928.1	13080	0	0	0
35_NC_030928.1	7854	0	0	0
NC_041853.1	5160	0	0	0
36_NC_030928.1	13080	0	0	0
37_NC_030928.1	13080	0	0	0
38_NC_030928.1	13080	0	0	0
39_NC_030928.1	4786	0	0	0
NC_041854.1	8220	0	0	0
40_NC_030928.1	13080	0	0	0
41_NC_030928.1	13080	0	0	0
42_NC_030928.1	9447	0	0	0
NC_041855.1	3540	0	0	0
43_NC_030928.1	13080	0	0	0
44_NC_030928.1	13080	0	0	0
45_NC_030928.1	13080	0	0	0
46_NC_030928.1	13080	0	0	0
47_NC_030928.1	3006	0	0	0
NC_041856.1	9960	0	0	0
48_NC_030928.1	13080	0	0	0
49_NC_030928.1	13080	0	0	0
50_NC_030928.1	13080	0	0	0
51_NC_030928.1	1148	0	0	0
NC_041857.1	11820	0	0	0
52_NC_030928.1	13080	0	0	0
53_NC_030928.1	13080	0	0	0
54_NC_030928.1	5685	0	0	0
NC_041858.1	7320	0	0	0
55_NC_030928.1	13080	0	0	0
56_NC_030928.1	13080	0	0	0
57_NC_030928.1	13080	0	0	0
58_NC_030928.1	2932	0	0	0
NC_041859.1	10080	0	0	0
59_NC_030928.1	13080	0	0	0
60_NC_030928.1	13080	0	0	0
61_NC_030928.1	6986	0	0	0
NC_041860.1	6000	0	0	0
62_NC_030928.1	13080	0	0	0
63_NC_030928.1	13080	0	0	0
64_NC_030928.1	13080	0	0	0
65_NC_030928.1	5533	0	0	0
NC_041861.1	7440	0	0	0
66_NC_030928.1	13080	0	0	0
67_NC_030928.1	13080	0	0	0
68_NC_030928.1	13080	0	0	0
69_NC_030928.1	8393	0	0	0
NC_041862.1	4620	0	0	0
70_NC_030928.1	13080	0	0	0
71_NC_030928.1	13080	0	0	0
72_NC_030928.1	13080	0	0	0
73_NC_030928.1	13080	0	0	0
74_NC_030928.1	13080	0	0	0
75_NC_030928.1	13080	0	0	0
76_NC_030928.1	13080	0	0	0
77_NC_030928.1	13080	0	0	0
78_NC_030928.1	13080	0	0	0
79_NC_030928.1	12939	0	0	0
NC_041863.1	60	0	0	0
80_NC_030928.1	13080	0	0	0
81_NC_030928.1	13080	0	0	0
82_NC_030928.1	13080	0	0	0
83_NC_030928.1	13080	0	0	0
84_NC_030928.1	13080	0	0	0
85_NC_030928.1	13080	0	0	0
86_NC_030928.1	13080	0	0	0
87_NC_030928.1	13080	0	0	0
88_NC_030928.1	13080	0	0	0
89_NC_030928.1	13080	0	0	0
90_NC_030928.1	13080	0	0	0
91_NC_030928.1	13080	0	0	0
92_NC_030928.1	11713	0	0	0
NC_041864.1	1260	0	0	0
93_NC_030928.1	13080	0	0	0
94_NC_030928.1	13080	0	0	0
95_NC_030928.1	13080	0	0	0
96_NC_030928.1	13080	0	0	0
97_NC_030928.1	13080	0	0	0
98_NC_030928.1	13080	0	0	0
99_NC_030928.1	13080	0	0	0
100_NC_030928.1	13080	0	0	0
101_NC_030928.1	13080	0	0	0
102_NC_030928.1	13080	0	0	0
103_NC_030928.1	13080	0	0	0
104_NC_030928.1	13080	0	0	0
105_NC_030928.1	2350	0	0	0
NC_041865.1	10620	0	0	0
106_NC_030928.1	13080	0	0	0
107_NC_030928.1	13080	0	0	0
108_NC_030928.1	13080	0	0	0
109_NC_030928.1	13080	0	0	0
110_NC_030928.1	3054	0	0	0
NC_041866.1	9960	0	0	0
111_NC_030928.1	13080	0	0	0
112_NC_030928.1	13080	0	0	0
113_NC_030928.1	11455	0	0	0
NC_041867.1	1560	0	0	0
114_NC_030928.1	13080	0	0	0
115_NC_030928.1	13080	0	0	0
116_NC_030928.1	10274	0	0	0
NC_041868.1	2700	0	0	0
117_NC_030928.1	13080	0	0	0
118_NC_030928.1	13080	0	0	0
119_NC_030928.1	9401	0	0	0
NC_041869.1	3600	0	0	0
120_NC_030928.1	13080	0	0	0
121_NC_030928.1	13080	0	0	0
122_NC_030928.1	13080	0	0	0
123_NC_030928.1	13080	0	0	0
124_NC_030928.1	13080	0	0	0
125_NC_030928.1	13080	0	0	0
126_NC_030928.1	13080	0	0	0
127_NC_030928.1	13080	0	0	0
128_NC_030928.1	13080	0	0	0
129_NC_030928.1	13080	0	0	0
130_NC_030928.1	1000	0	0	0
NC_041870.1	12000	0	0	0
131_NC_030928.1	13080	0	0	0
132_NC_030928.1	13080	0	0	0
133_NC_030928.1	13080	0	0	0
134_NC_030928.1	13080	0	0	0
135_NC_030928.1	1838	0	0	0
NC_041871.1	11160	0	0	0
136_NC_030928.1	13080	0	0	0
137_NC_030928.1	13080	0	0	0
138_NC_030928.1	13080	0	0	0
139_NC_030928.1	13080	0	0	0
140_NC_030928.1	13080	0	0	0
141_NC_030928.1	13080	0	0	0
142_NC_030928.1	13080	0	0	0
143_NC_030928.1	13080	0	0	0
144_NC_030928.1	13080	0	0	0
145_NC_030928.1	6511	0	0	0
NC_041872.1	6480	0	0	0
146_NC_030928.1	13080	0	0	0
147_NC_030928.1	13080	0	0	0
148_NC_030928.1	13080	0	0	0
149_NC_030928.1	13080	0	0	0
150_NC_030928.1	13080	0	0	0
151_NC_030928.1	13080	0	0	0
152_NC_030928.1	3348	0	0	0
NC_041873.1	9660	0	0	0
153_NC_030928.1	13080	0	0	0
154_NC_030928.1	13080	0	0	0
155_NC_030928.1	13080	0	0	0
156_NC_030928.1	1398	0	0	0
NC_041874.1	11580	0	0	0
157_NC_030928.1	13080	0	0	0
158_NC_030928.1	13080	0	0	0
159_NC_030928.1	11888	0	0	0
NC_041875.1	1080	0	0	0
160_NC_030928.1	13080	0	0	0
161_NC_030928.1	13080	0	0	0
162_NC_030928.1	13080	0	0	0
163_NC_030928.1	6403	0	0	0
NC_041876.1	6600	0	0	0
164_NC_030928.1	13080	0	0	0
165_NC_030928.1	13080	0	0	0
166_NC_030928.1	5049	0	0	0
NC_041878.1	7920	0	0	0
167_NC_030928.1	13080	0	0	0
168_NC_030928.1	13080	0	0	0
169_NC_030928.1	13080	0	0	0
170_NC_030928.1	13080	0	0	0
171_NC_030928.1	13080	0	0	0
172_NC_030928.1	13080	0	0	0
173_NC_030928.1	13080	0	0	0
174_NC_030928.1	13080	0	0	0
175_NC_030928.1	13080	0	0	0
176_NC_030928.1	13080	0	0	0
177_NC_030928.1	13080	0	0	0
178_NC_030928.1	13080	0	0	0
179_NC_030928.1	13080	0	0	0
180_NC_030928.1	13080	0	0	0
181_NC_030928.1	13080	0	0	0
182_NC_030928.1	13080	0	0	0
183_NC_030928.1	13080	0	0	0
184_NC_030928.1	13080	0	0	0
185_NC_030928.1	13080	0	0	0
186_NC_030928.1	13080	0	0	0
187_NC_030928.1	13080	0	0	0
188_NC_030928.1	13080	0	0	0
189_NC_030928.1	13080	0	0	0
190_NC_030928.1	13080	0	0	0
191_NC_030928.1	13080	0	0	0
192_NC_030928.1	13080	0	0	0
193_NC_030928.1	13080	0	0	0
194_NC_030928.1	13080	0	0	0
195_NC_030928.1	4219	0	0	0
NC_041879.1	8760	0	0	0
196_NC_030928.1	13080	0	0	0
197_NC_030928.1	13080	0	0	0
198_NC_030928.1	13080	0	0	0
199_NC_030928.1	10951	0	0	0
NC_041880.1	2040	0	0	0
200_NC_030928.1	13080	0	0	0
201_NC_030928.1	13080	0	0	0
